id,p_id,p_category,p_title,p_img_small,p_img_medium,p_img_large,p_retail_price,retail_currency,p_productBrand,p_product_url,p_instalk,p_cod
162,LANE5HRKB74H9G5J,landline_phones,"Motorola D501 Cordless Landline Phone(Black, Silver)",https://rukminim1.flixcart.com/image/200/200/landline-phone/g/5/j/motorola-d501-original-imae5hbkujhsrhut.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/5/j/motorola-d501-original-imae5hbkujhsrhut.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/5/j/motorola-d501-original-imae5hbkujhsrhut.jpeg?q=90,2450,0,Motorola,https://www.flipkart.com/motorola-d501-cordless-landline-phone/p/itme5hrkghkffxce?pid=LANE5HRKB74H9G5J&affid=anoopcomp,1,1
163,LANDXEMKQREVTRHG,landline_phones,Beetel X63 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/r/h/g/beetel-x63-solo-original-imadxgj9fgahpzdf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/r/h/g/beetel-x63-solo-original-imadxgj9fgahpzdf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/r/h/g/beetel-x63-solo-original-imadxgj9fgahpzdf.jpeg?q=90,1999,0,Beetel,https://www.flipkart.com/beetel-x63-cordless-landline-phone/p/itmdxemkg5vfehef?pid=LANDXEMKQREVTRHG&affid=anoopcomp,1,1
164,LANEJDF2ZGCXWZJ9,landline_phones,Wibridge RM2G102 Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/j/9/wibridge-rm2g102-original-imaejbg37tgcrhvv.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/j/9/wibridge-rm2g102-original-imaejbg37tgcrhvv.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/j/9/wibridge-rm2g102-original-imaejbg37tgcrhvv.jpeg?q=90,1999,0,Wibridge,https://www.flipkart.com/wibridge-rm2g102-corded-landline-phone/p/itmejdf2bjbg2zt9?pid=LANEJDF2ZGCXWZJ9&affid=anoopcomp,1,1
165,LANDVVVZBYHY6SS6,landline_phones,Panasonic PA-KX-TG9541 Cordless Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/s/s/6/panasonic-pa-kx-tg9541-original-imadvfjvvvzc7qgq.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/s/s/6/panasonic-pa-kx-tg9541-original-imadvfjvvvzc7qgq.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/s/s/6/panasonic-pa-kx-tg9541-original-imadvfjvvvzc7qgq.jpeg?q=90,19500,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg9541-cordless-landline-phone-answering-machine/p/itmdvvvzcqmknwsx?pid=LANDVVVZBYHY6SS6&affid=anoopcomp,1,1
166,LANEHF4E6CKYZAKF,landline_phones,Wizo GOOD CALL BLUETOOTH HANDSET Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/j2w6jrk0/headset/9/b/e/magic-goodcallzrheadst-31-original-imaeg8kddzjswguj.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/j2w6jrk0/headset/9/b/e/magic-goodcallzrheadst-31-original-imaeg8kddzjswguj.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/j2w6jrk0/headset/9/b/e/magic-goodcallzrheadst-31-original-imaeg8kddzjswguj.jpeg?q=90,6999,0,Wizo,https://www.flipkart.com/wizo-good-call-bluetooth-handset-cordless-landline-phone/p/itmehf4efk3uecjt?pid=LANEHF4E6CKYZAKF&affid=anoopcomp,0,1
167,LANDNG2WFRX4D3P7,landline_phones,Panasonic KX-TG 2711EM Cordless Landline Phone(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,3499,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-2711em-cordless-landline-phone/p/itmdng2xrggna9af?pid=LANDNG2WFRX4D3P7&affid=anoopcomp,1,1
168,LANEG2QA5UYUAUSZ,landline_phones,Motorola FW200L SIM enabled Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/u/s/z/fw200l-motorola-original-imaergy6hk5hczmh.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/u/s/z/fw200l-motorola-original-imaergy6hk5hczmh.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/u/s/z/fw200l-motorola-original-imaergy6hk5hczmh.jpeg?q=90,2750,0,Motorola,https://www.flipkart.com/motorola-fw200l-sim-enabled-corded-landline-phone/p/itmeg2qazndcbz2p?pid=LANEG2QA5UYUAUSZ&affid=anoopcomp,1,1
169,LANEHYCXXPGSUWRM,landline_phones,Panasonic PA-KX-TG6711 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/w/r/m/panasonic-pa-kx-tg6711-original-imaehybtz5pwza7u.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/w/r/m/panasonic-pa-kx-tg6711-original-imaehybtz5pwza7u.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/w/r/m/panasonic-pa-kx-tg6711-original-imaehybtz5pwza7u.jpeg?q=90,4680,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg6711-cordless-landline-phone/p/itmdws3rgyzjnb5p?pid=LANEHYCXXPGSUWRM&affid=anoopcomp,1,1
170,LANEGSGGFYXHASBR,landline_phones,Panasonic PA-KX-TG210 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/s/b/r/panasonic-pa-kx-tg210-original-imaegshvjgsw4cfz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/s/b/r/panasonic-pa-kx-tg210-original-imaegshvjgsw4cfz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/s/b/r/panasonic-pa-kx-tg210-original-imaegshvjgsw4cfz.jpeg?q=90,4600,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg210-cordless-landline-phone/p/itmegsgg7z7uvmfm?pid=LANEGSGGFYXHASBR&affid=anoopcomp,1,1
171,LANE53V6FUS9HGCC,landline_phones,"Panasonic KX-TG3411SXW Cordless Landline Phone(White, Black)",https://rukminim1.flixcart.com/image/200/200/landline-phone/g/c/c/panasonic-kx-tg3411sxw-original-imae4vgd8csbfq8s.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/c/c/panasonic-kx-tg3411sxw-original-imae4vgd8csbfq8s.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/c/c/panasonic-kx-tg3411sxw-original-imae4vgd8csbfq8s.jpeg?q=90,2299,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg3411sxw-cordless-landline-phone/p/itme53v6ew3gbuug?pid=LANE53V6FUS9HGCC&affid=anoopcomp,1,1
172,LANDVYF8XH2WXUQW,landline_phones,Beetel M51 Landline Phone Corded Landline Phone(Dark Red),https://rukminim1.flixcart.com/image/200/200/landline-phone/u/q/w/beetel-m51-landline-phone-original-imadwtf8ygc9mdxc.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/u/q/w/beetel-m51-landline-phone-original-imadwtf8ygc9mdxc.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/u/q/w/beetel-m51-landline-phone-original-imadwtf8ygc9mdxc.jpeg?q=90,749,0,Beetel,https://www.flipkart.com/beetel-m51-landline-phone-corded/p/itmdvyf89zpmgffh?pid=LANDVYF8XH2WXUQW&affid=anoopcomp,1,1
173,LANDXEM8NVFSBXDU,landline_phones,Beetel X69N Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/x/d/u/beetel-x69n-solo-original-imadxgj9rg4arzvr.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/x/d/u/beetel-x69n-solo-original-imadxgj9rg4arzvr.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/x/d/u/beetel-x69n-solo-original-imadxgj9rg4arzvr.jpeg?q=90,2299,0,Beetel,https://www.flipkart.com/beetel-x69n-cordless-landline-phone/p/itmdxem8cv3vzkrk?pid=LANDXEM8NVFSBXDU&affid=anoopcomp,1,1
174,LANEA4M2BY5GZACR,landline_phones,Panasonic KX-TG1611 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/a/c/r/panasonic-kx-tg1611-original-imaea48gnkqq6fsw.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/a/c/r/panasonic-kx-tg1611-original-imaea48gnkqq6fsw.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/a/c/r/panasonic-kx-tg1611-original-imaea48gnkqq6fsw.jpeg?q=90,6999,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg1611-cordless-landline-phone/p/itmea4m2xpenzjgs?pid=LANEA4M2BY5GZACR&affid=anoopcomp,0,1
175,LANEF6N2CWRF4ZVU,landline_phones,Siddh Present Orientel Antique Style Kx-T777 Corded Landline Phone(Brown),https://rukminim1.flixcart.com/image/200/200/landline-phone/q/r/2/shopo-ringer-led-indication-kx-t777-telephone-original-imaefjjzu6sekgdm.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/q/r/2/shopo-ringer-led-indication-kx-t777-telephone-original-imaefjjzu6sekgdm.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/q/r/2/shopo-ringer-led-indication-kx-t777-telephone-original-imaefjjzu6sekgdm.jpeg?q=90,999,0,Siddh,https://www.flipkart.com/siddh-present-orientel-antique-style-kx-t777-corded-landline-phone/p/itmef6n2rcgznphv?pid=LANEF6N2CWRF4ZVU&affid=anoopcomp,1,1
176,LANDZGZSYCRFFSP9,landline_phones,Panasonic PA-KXTG1614 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/s/p/9/panasonic-pa-kxtg1614-original-imadzjx8qx44gmgb.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/s/p/9/panasonic-pa-kxtg1614-original-imadzjx8qx44gmgb.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/s/p/9/panasonic-pa-kxtg1614-original-imadzjx8qx44gmgb.jpeg?q=90,9000,0,Panasonic,https://www.flipkart.com/panasonic-pa-kxtg1614-cordless-landline-phone/p/itmdzgzsundbfmy8?pid=LANDZGZSYCRFFSP9&affid=anoopcomp,0,1
177,LANDR89TEXVUN7H7,landline_phones,Panasonic KX-TG 2711/04 Cordless Landline Phone(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/7/h/7/panasonic-kx-tg-2711-04-original-imadnghvuf6bfbjg.jpeg?q=90,4641,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-2711-04-cordless-landline-phone/p/itmdr8g3gbhk3hme?pid=LANDR89TEXVUN7H7&affid=anoopcomp,1,1
